amount,payment_method,merchant_category,subscription_status,failure_category,failure_code,attempt_number,previous_transactions,previous_successes,previous_failures,previous_recovery_successes,customer_failure_rate,hour_of_day,day_of_week,is_weekend,recovered
940.25,upi,ecommerce,none,transient,PROCESSING_TIMEOUT,1,13,10,3,1,0.2307692307692307,11,2,0,0
525.47,wallet,food,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,10,10,0,0,0.0,12,2,0,0
947.5,upi,ecommerce,none,unknown,UNKNOWN_ERROR,1,4,4,0,0,0.0,12,2,0,1
1842.29,credit_card,saas,none,transient,PROCESSING_TIMEOUT,2,7,6,1,0,0.1428571428571428,12,2,0,1
1591.49,upi,saas,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,3,2,1,0,0.3333333333333333,14,2,0,1
1668.03,debit_card,education,active,transient,GATEWAY_TIMEOUT,1,24,22,2,1,0.0833333333333333,15,2,0,1
2803.88,netbanking,food,none,insufficient_funds,BALANCE_LOW,1,8,2,6,4,0.75,16,2,0,1
1631.06,credit_card,healthcare,active,transient,PROCESSING_TIMEOUT,1,17,11,6,6,0.3529411764705882,18,2,0,1
382.17,upi,travel,active,transient,GATEWAY_TIMEOUT,1,27,24,3,1,0.1111111111111111,20,2,0,1
1381.52,netbanking,food,active,authentication_failure,OTP_FAILED,2,22,16,6,5,0.2727272727272727,21,2,0,1
637.39,upi,travel,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,2,1,0,1,0,1.0,22,2,0,0
177.65,debit_card,healthcare,none,transient,PROCESSING_TIMEOUT,1,4,4,0,0,0.0,23,2,0,0
4395.71,netbanking,education,none,network_failure,CONNECTION_FAILED,3,21,19,2,0,0.0952380952380952,23,2,0,0
2641.18,upi,healthcare,none,transient,GATEWAY_TIMEOUT,1,14,9,5,5,0.3571428571428571,23,2,0,1
1896.03,debit_card,ecommerce,none,authentication_failure,OTP_FAILED,1,20,18,2,2,0.1,1,3,0,1
863.22,debit_card,food,none,insufficient_funds,INSUFFICIENT_FUNDS,2,4,3,1,0,0.25,1,3,0,0
3862.35,upi,food,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,26,17,9,8,0.3461538461538461,2,3,0,0
702.06,credit_card,healthcare,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,11,10,1,1,0.0909090909090909,3,3,0,0
167.04,upi,food,active,merchant_error,INVALID_REQUEST,1,7,5,2,0,0.2857142857142857,4,3,0,0
2645.27,credit_card,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,3,3,3,0,0,0.0,8,3,0,0
9484.84,upi,saas,past_due,insufficient_funds,INSUFFICIENT_FUNDS,2,5,4,1,1,0.2,9,3,0,0
5600.53,debit_card,healthcare,active,insufficient_funds,BALANCE_LOW,2,23,19,4,3,0.1739130434782608,9,3,0,0
10482.27,upi,travel,active,unknown,UNKNOWN_ERROR,2,23,20,3,1,0.1304347826086956,10,3,0,0
1656.44,upi,travel,active,authentication_failure,AUTH_FAILED,2,25,23,2,1,0.08,14,3,0,1
785.94,credit_card,healthcare,none,unknown,UNKNOWN_ERROR,1,4,4,0,0,0.0,15,3,0,0
599.38,upi,education,active,unknown,UNKNOWN_ERROR,2,9,8,1,1,0.1111111111111111,16,3,0,1
1630.81,upi,education,active,expired_payment_method,CARD_EXPIRED,2,16,14,2,1,0.125,16,3,0,1
2295.4,wallet,food,none,transient,GATEWAY_TIMEOUT,3,19,15,4,3,0.2105263157894736,16,3,0,0
8331.33,debit_card,travel,none,insufficient_funds,BALANCE_LOW,1,4,3,1,1,0.25,17,3,0,1
954.75,upi,food,active,network_failure,CONNECTION_FAILED,1,25,25,0,0,0.0,18,3,0,1
7235.31,credit_card,ecommerce,none,transient,PROCESSING_TIMEOUT,1,23,20,3,3,0.1304347826086956,19,3,0,0
1448.55,upi,ecommerce,none,transient,PROCESSING_TIMEOUT,1,17,17,0,0,0.0,19,3,0,1
2175.18,wallet,travel,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,29,24,5,0,0.1724137931034483,21,3,0,1
3319.52,wallet,food,active,insufficient_funds,BALANCE_LOW,2,16,15,1,1,0.0625,22,3,0,0
698.52,upi,saas,none,network_failure,CONNECTION_FAILED,3,14,11,3,0,0.2142857142857142,22,3,0,0
937.26,upi,travel,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,25,20,5,5,0.2,1,4,0,1
699.55,credit_card,education,active,transient,GATEWAY_TIMEOUT,1,5,2,3,0,0.6,2,4,0,0
1363.46,upi,travel,none,network_failure,NETWORK_ERROR,1,12,12,0,0,0.0,2,4,0,1
8940.0,upi,food,none,transient,PROCESSING_TIMEOUT,2,18,14,4,3,0.2222222222222222,3,4,0,1
1825.75,credit_card,travel,active,transient,GATEWAY_TIMEOUT,2,15,12,3,0,0.2,5,4,0,0
2654.53,upi,food,none,authentication_failure,AUTH_FAILED,1,24,16,8,6,0.3333333333333333,6,4,0,1
1616.67,upi,food,none,insufficient_funds,INSUFFICIENT_FUNDS,1,25,15,10,3,0.4,7,4,0,0
2577.59,upi,ecommerce,none,insufficient_funds,BALANCE_LOW,2,28,26,2,2,0.0714285714285714,7,4,0,0
6635.52,upi,travel,active,insufficient_funds,INSUFFICIENT_FUNDS,2,14,12,2,2,0.1428571428571428,7,4,0,0
2281.13,upi,food,none,transient,PROCESSING_TIMEOUT,3,29,29,0,0,0.0,8,4,0,0
1243.12,credit_card,education,none,insufficient_funds,BALANCE_LOW,1,15,11,4,2,0.2666666666666666,8,4,0,0
1761.78,wallet,travel,none,transient,GATEWAY_TIMEOUT,1,4,4,0,0,0.0,9,4,0,1
3394.61,debit_card,food,none,network_failure,NETWORK_ERROR,1,24,21,3,1,0.125,12,4,0,1
2229.84,wallet,education,none,transient,GATEWAY_TIMEOUT,1,25,25,0,0,0.0,13,4,0,1
2476.85,netbanking,education,active,insufficient_funds,INSUFFICIENT_FUNDS,1,25,24,1,1,0.04,13,4,0,1
601.59,upi,food,none,network_failure,NETWORK_ERROR,1,6,4,2,0,0.3333333333333333,15,4,0,1
2474.44,wallet,food,none,authentication_failure,OTP_FAILED,2,19,12,7,1,0.3684210526315789,17,4,0,1
2402.25,debit_card,healthcare,none,insufficient_funds,BALANCE_LOW,1,14,9,5,5,0.3571428571428571,18,4,0,1
1667.6,upi,saas,active,unknown,UNKNOWN_ERROR,2,4,3,1,1,0.25,18,4,0,0
3336.3,credit_card,ecommerce,none,merchant_error,INVALID_REQUEST,2,3,3,0,0,0.0,19,4,0,0
3929.06,wallet,food,past_due,insufficient_funds,BALANCE_LOW,1,13,13,0,0,0.0,20,4,0,1
2066.18,credit_card,saas,active,insufficient_funds,INSUFFICIENT_FUNDS,2,9,6,3,2,0.3333333333333333,21,4,0,1
1550.29,credit_card,food,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,29,23,6,2,0.2068965517241379,21,4,0,1
1835.1,netbanking,ecommerce,active,insufficient_funds,INSUFFICIENT_FUNDS,2,7,5,2,1,0.2857142857142857,21,4,0,1
2068.68,credit_card,education,none,unknown,UNKNOWN_ERROR,1,16,5,11,3,0.6875,22,4,0,0
4509.5,upi,ecommerce,active,insufficient_funds,INSUFFICIENT_FUNDS,1,19,17,2,0,0.1052631578947368,0,5,1,1
1763.76,netbanking,healthcare,none,insufficient_funds,BALANCE_LOW,1,17,15,2,1,0.1176470588235294,1,5,1,0
1081.05,netbanking,saas,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,6,5,1,0,0.1666666666666666,2,5,1,0
4833.3,credit_card,education,active,insufficient_funds,INSUFFICIENT_FUNDS,1,14,13,1,1,0.0714285714285714,3,5,1,0
7114.69,upi,saas,active,network_failure,CONNECTION_FAILED,1,1,1,0,0,0.0,3,5,1,1
1266.28,upi,saas,active,insufficient_funds,INSUFFICIENT_FUNDS,1,17,15,2,2,0.1176470588235294,4,5,1,0
5309.85,wallet,saas,none,authentication_failure,OTP_FAILED,3,1,1,0,0,0.0,5,5,1,0
6468.67,upi,healthcare,past_due,transient,PROCESSING_TIMEOUT,1,28,19,9,9,0.3214285714285714,7,5,1,0
1097.55,credit_card,saas,active,insufficient_funds,INSUFFICIENT_FUNDS,3,15,11,4,2,0.2666666666666666,8,5,1,0
2070.25,debit_card,saas,active,transient,PROCESSING_TIMEOUT,2,12,10,2,1,0.1666666666666666,9,5,1,1
1243.2,debit_card,education,none,expired_payment_method,CARD_EXPIRED,1,29,25,4,2,0.1379310344827586,9,5,1,0
9790.37,wallet,ecommerce,active,expired_payment_method,CARD_EXPIRED,2,12,11,1,1,0.0833333333333333,11,5,1,0
1824.2,debit_card,ecommerce,active,authentication_failure,AUTH_FAILED,2,22,18,4,3,0.1818181818181818,12,5,1,1
1063.13,upi,saas,none,network_failure,NETWORK_ERROR,1,25,17,8,5,0.32,13,5,1,1
4953.07,credit_card,education,none,unknown,UNKNOWN_ERROR,1,13,13,0,0,0.0,13,5,1,1
12081.96,upi,healthcare,active,insufficient_funds,INSUFFICIENT_FUNDS,1,13,13,0,0,0.0,16,5,1,0
201.85,debit_card,healthcare,none,authentication_failure,OTP_FAILED,1,17,9,8,2,0.4705882352941176,16,5,1,0
3930.94,debit_card,saas,active,transient,GATEWAY_TIMEOUT,2,21,19,2,0,0.0952380952380952,16,5,1,1
4002.92,debit_card,healthcare,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,4,4,0,0,0.0,17,5,1,0
8354.17,debit_card,saas,none,transient,PROCESSING_TIMEOUT,1,2,1,1,0,0.5,18,5,1,1
2021.91,credit_card,saas,none,expired_payment_method,CARD_EXPIRED,1,25,25,0,0,0.0,19,5,1,1
979.19,upi,travel,none,network_failure,CONNECTION_FAILED,1,17,11,6,4,0.3529411764705882,20,5,1,1
6950.17,debit_card,ecommerce,none,unknown,UNKNOWN_ERROR,1,28,21,7,1,0.25,20,5,1,0
7278.88,upi,education,active,insufficient_funds,BALANCE_LOW,1,13,12,1,1,0.0769230769230769,22,5,1,0
463.42,debit_card,food,none,insufficient_funds,INSUFFICIENT_FUNDS,1,2,1,1,0,0.5,22,5,1,0
534.42,netbanking,saas,active,authentication_failure,OTP_FAILED,1,24,20,4,3,0.1666666666666666,2,6,1,0
1211.67,upi,food,active,transient,GATEWAY_TIMEOUT,2,26,21,5,3,0.1923076923076923,3,6,1,1
1406.44,debit_card,travel,active,insufficient_funds,INSUFFICIENT_FUNDS,1,6,6,0,0,0.0,3,6,1,0
537.41,upi,healthcare,none,merchant_error,INVALID_REQUEST,1,18,9,9,6,0.5,5,6,1,0
2236.08,upi,food,none,insufficient_funds,BALANCE_LOW,2,23,17,6,4,0.2608695652173913,6,6,1,0
2527.87,credit_card,healthcare,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,3,3,0,0,0.0,6,6,1,0
2597.58,wallet,education,none,network_failure,NETWORK_ERROR,1,9,7,2,0,0.2222222222222222,7,6,1,1
715.76,upi,education,none,transient,PROCESSING_TIMEOUT,3,11,10,1,1,0.0909090909090909,7,6,1,0
1753.67,upi,ecommerce,none,insufficient_funds,INSUFFICIENT_FUNDS,1,8,5,3,2,0.375,8,6,1,1
1184.8,credit_card,travel,none,network_failure,CONNECTION_FAILED,1,21,19,2,1,0.0952380952380952,8,6,1,0
752.03,netbanking,ecommerce,none,insufficient_funds,BALANCE_LOW,1,16,13,3,0,0.1875,8,6,1,1
1288.72,upi,travel,active,insufficient_funds,INSUFFICIENT_FUNDS,2,23,23,0,0,0.0,10,6,1,0
1705.97,upi,saas,past_due,unknown,UNKNOWN_ERROR,1,13,7,6,4,0.4615384615384615,11,6,1,0
854.22,upi,food,none,network_failure,NETWORK_ERROR,2,25,19,6,4,0.24,11,6,1,1
1153.26,credit_card,ecommerce,none,transient,GATEWAY_TIMEOUT,2,8,7,1,0,0.125,11,6,1,1
1254.55,wallet,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,1,24,23,1,0,0.0416666666666666,12,6,1,0
738.98,upi,healthcare,active,authentication_failure,OTP_FAILED,1,12,8,4,4,0.3333333333333333,12,6,1,1
1176.46,upi,saas,none,authentication_failure,AUTH_FAILED,3,13,11,2,0,0.1538461538461538,12,6,1,1
3723.94,upi,education,none,transient,PROCESSING_TIMEOUT,3,20,12,8,8,0.4,13,6,1,0
4654.41,debit_card,ecommerce,none,transient,PROCESSING_TIMEOUT,1,28,19,9,9,0.3214285714285714,13,6,1,1
1874.78,netbanking,saas,none,network_failure,NETWORK_ERROR,1,5,3,2,0,0.4,14,6,1,1
2897.03,wallet,healthcare,active,transient,PROCESSING_TIMEOUT,1,5,3,2,1,0.4,16,6,1,1
12366.5,upi,education,none,authentication_failure,AUTH_FAILED,2,10,4,6,2,0.6,16,6,1,0
3418.13,upi,food,active,transient,GATEWAY_TIMEOUT,2,20,17,3,0,0.15,17,6,1,0
1726.17,debit_card,food,none,insufficient_funds,INSUFFICIENT_FUNDS,1,4,3,1,0,0.25,17,6,1,0
1248.32,upi,food,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,3,13,10,3,2,0.2307692307692307,18,6,1,0
2345.73,upi,education,active,merchant_error,MERCHANT_CONFIGURATION_ERROR,3,19,14,5,2,0.2631578947368421,20,6,1,0
1072.47,upi,education,none,transient,PROCESSING_TIMEOUT,1,19,17,2,2,0.1052631578947368,21,6,1,1
3006.07,upi,saas,none,network_failure,CONNECTION_FAILED,1,16,16,0,0,0.0,22,6,1,0
516.62,upi,saas,active,unknown,UNKNOWN_ERROR,1,28,25,3,0,0.1071428571428571,23,6,1,1
3027.43,credit_card,travel,active,transient,GATEWAY_TIMEOUT,2,27,26,1,0,0.037037037037037,0,0,0,1
906.35,upi,healthcare,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,3,19,13,6,5,0.3157894736842105,0,0,0,0
974.66,wallet,food,active,authentication_failure,OTP_FAILED,1,24,15,9,7,0.375,1,0,0,1
2188.86,credit_card,food,none,network_failure,CONNECTION_FAILED,1,1,1,0,0,0.0,1,0,0,0
496.01,upi,ecommerce,active,expired_payment_method,CARD_EXPIRED,1,15,13,2,2,0.1333333333333333,7,0,0,0
733.31,upi,healthcare,active,transient,PROCESSING_TIMEOUT,1,8,6,2,0,0.25,8,0,0,0
2720.51,upi,food,active,authentication_failure,AUTH_FAILED,1,19,11,8,7,0.4210526315789473,9,0,0,1
1864.17,credit_card,travel,active,authentication_failure,AUTH_FAILED,2,21,17,4,3,0.1904761904761904,10,0,0,1
2586.92,debit_card,food,active,authentication_failure,AUTH_FAILED,2,15,13,2,2,0.1333333333333333,14,0,0,0
4244.57,credit_card,healthcare,active,merchant_error,INVALID_REQUEST,1,24,21,3,0,0.125,14,0,0,0
1487.6,wallet,education,none,authentication_failure,OTP_FAILED,1,13,13,0,0,0.0,15,0,0,0
2071.72,upi,food,none,insufficient_funds,INSUFFICIENT_FUNDS,2,28,26,2,2,0.0714285714285714,16,0,0,1
2618.45,debit_card,travel,active,unknown,UNKNOWN_ERROR,1,4,3,1,0,0.25,16,0,0,0
1134.29,credit_card,ecommerce,active,insufficient_funds,INSUFFICIENT_FUNDS,1,17,15,2,0,0.1176470588235294,17,0,0,0
1129.53,upi,food,none,expired_payment_method,CARD_EXPIRED,1,25,24,1,0,0.04,19,0,0,0
1192.12,upi,travel,none,unknown,UNKNOWN_ERROR,1,20,16,4,1,0.2,19,0,0,1
1398.45,upi,saas,past_due,network_failure,CONNECTION_FAILED,2,14,12,2,2,0.1428571428571428,20,0,0,0
576.56,netbanking,food,active,transient,PROCESSING_TIMEOUT,1,12,7,5,2,0.4166666666666667,23,0,0,0
561.42,upi,ecommerce,none,transient,PROCESSING_TIMEOUT,3,26,22,4,1,0.1538461538461538,23,0,0,0
1316.5,netbanking,travel,active,authentication_failure,AUTH_FAILED,1,24,22,2,1,0.0833333333333333,1,1,0,0
710.75,upi,food,active,insufficient_funds,BALANCE_LOW,2,12,10,2,2,0.1666666666666666,2,1,0,0
4998.72,upi,food,active,insufficient_funds,INSUFFICIENT_FUNDS,1,16,11,5,1,0.3125,3,1,0,0
6570.32,upi,travel,active,network_failure,NETWORK_ERROR,1,20,19,1,0,0.05,3,1,0,0
386.78,credit_card,food,none,expired_payment_method,CARD_EXPIRED,1,26,25,1,1,0.0384615384615384,3,1,0,0
955.5,netbanking,saas,none,insufficient_funds,INSUFFICIENT_FUNDS,3,29,21,8,4,0.2758620689655172,4,1,0,0
1043.97,credit_card,ecommerce,active,unknown,UNKNOWN_ERROR,3,6,3,3,0,0.5,4,1,0,0
3209.53,debit_card,saas,none,expired_payment_method,CARD_EXPIRED,2,4,2,2,2,0.5,4,1,0,0
2075.75,upi,saas,active,expired_payment_method,CARD_EXPIRED,2,26,24,2,0,0.0769230769230769,5,1,0,0
835.68,credit_card,ecommerce,active,transient,GATEWAY_TIMEOUT,1,5,2,3,0,0.6,6,1,0,0
1513.98,debit_card,travel,none,insufficient_funds,BALANCE_LOW,1,20,16,4,0,0.2,6,1,0,1
467.76,upi,ecommerce,active,transient,GATEWAY_TIMEOUT,1,13,11,2,1,0.1538461538461538,8,1,0,1
4804.81,upi,ecommerce,none,insufficient_funds,BALANCE_LOW,2,8,7,1,1,0.125,8,1,0,0
2782.83,netbanking,food,active,transient,GATEWAY_TIMEOUT,2,10,4,6,6,0.6,10,1,0,0
1459.35,debit_card,education,none,unknown,UNKNOWN_ERROR,3,23,21,2,2,0.0869565217391304,12,1,0,0
497.6,debit_card,saas,active,authentication_failure,AUTH_FAILED,1,13,12,1,0,0.0769230769230769,12,1,0,1
3063.15,credit_card,healthcare,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,5,3,2,0,0.4,13,1,0,0
2237.02,upi,education,none,authentication_failure,OTP_FAILED,1,26,22,4,1,0.1538461538461538,13,1,0,0
4406.69,upi,travel,active,transient,PROCESSING_TIMEOUT,1,12,9,3,1,0.25,16,1,0,0
2912.77,debit_card,saas,active,authentication_failure,AUTH_FAILED,1,22,15,7,5,0.3181818181818182,17,1,0,0
311.68,upi,education,none,network_failure,CONNECTION_FAILED,1,29,25,4,3,0.1379310344827586,17,1,0,1
5113.04,upi,education,none,insufficient_funds,INSUFFICIENT_FUNDS,2,14,11,3,1,0.2142857142857142,17,1,0,0
2363.38,upi,ecommerce,past_due,transient,PROCESSING_TIMEOUT,1,12,8,4,2,0.3333333333333333,18,1,0,1
2345.79,credit_card,healthcare,none,expired_payment_method,CARD_EXPIRED,2,29,23,6,5,0.2068965517241379,18,1,0,0
5287.36,debit_card,education,none,authentication_failure,AUTH_FAILED,3,16,14,2,1,0.125,19,1,0,0
7155.75,netbanking,travel,none,insufficient_funds,INSUFFICIENT_FUNDS,3,2,2,0,0,0.0,20,1,0,0
1675.67,upi,food,active,insufficient_funds,BALANCE_LOW,3,2,2,0,0,0.0,20,1,0,0
1622.29,netbanking,education,none,unknown,UNKNOWN_ERROR,2,27,18,9,1,0.3333333333333333,20,1,0,0
2694.35,wallet,ecommerce,active,network_failure,CONNECTION_FAILED,1,26,24,2,2,0.0769230769230769,20,1,0,1
968.93,debit_card,travel,none,transient,GATEWAY_TIMEOUT,2,29,24,5,4,0.1724137931034483,21,1,0,1
1810.84,upi,saas,none,transient,PROCESSING_TIMEOUT,1,12,12,0,0,0.0,22,1,0,0
743.06,netbanking,saas,past_due,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,11,9,2,2,0.1818181818181818,23,1,0,1
361.86,wallet,food,none,transient,GATEWAY_TIMEOUT,3,12,10,2,2,0.1666666666666666,23,1,0,1
1876.44,upi,ecommerce,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,7,7,0,0,0.0,1,2,0,1
1420.02,netbanking,ecommerce,active,insufficient_funds,INSUFFICIENT_FUNDS,1,27,23,4,0,0.1481481481481481,2,2,0,1
1677.02,upi,food,past_due,transient,PROCESSING_TIMEOUT,1,2,2,0,0,0.0,3,2,0,1
5086.15,upi,healthcare,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,3,17,14,3,3,0.1764705882352941,4,2,0,0
18108.7,upi,healthcare,none,authentication_failure,OTP_FAILED,3,1,1,0,0,0.0,4,2,0,0
296.87,upi,education,active,transient,PROCESSING_TIMEOUT,1,4,3,1,0,0.25,5,2,0,0
1011.33,wallet,ecommerce,none,insufficient_funds,BALANCE_LOW,1,4,2,2,1,0.5,6,2,0,0
858.94,credit_card,saas,active,insufficient_funds,BALANCE_LOW,1,7,7,0,0,0.0,7,2,0,1
1168.82,debit_card,saas,active,authentication_failure,AUTH_FAILED,1,2,1,1,1,0.5,7,2,0,0
447.34,debit_card,education,active,transient,GATEWAY_TIMEOUT,1,21,15,6,0,0.2857142857142857,8,2,0,0
2502.74,debit_card,travel,none,transient,GATEWAY_TIMEOUT,1,14,14,0,0,0.0,8,2,0,0
3468.2,upi,travel,none,transient,GATEWAY_TIMEOUT,2,12,10,2,1,0.1666666666666666,9,2,0,1
248.26,wallet,travel,none,merchant_error,INVALID_REQUEST,2,14,13,1,0,0.0714285714285714,9,2,0,0
1391.21,credit_card,healthcare,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,3,26,23,3,0,0.1153846153846153,11,2,0,0
4959.95,wallet,travel,active,insufficient_funds,INSUFFICIENT_FUNDS,2,29,17,12,2,0.4137931034482758,11,2,0,0
7166.36,upi,ecommerce,active,authentication_failure,AUTH_FAILED,2,2,2,0,0,0.0,12,2,0,0
1734.52,credit_card,food,active,insufficient_funds,INSUFFICIENT_FUNDS,2,22,19,3,2,0.1363636363636363,13,2,0,1
2141.53,debit_card,saas,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,2,22,15,7,0,0.3181818181818182,13,2,0,1
1669.02,upi,healthcare,none,insufficient_funds,INSUFFICIENT_FUNDS,1,27,24,3,3,0.1111111111111111,15,2,0,1
1384.69,wallet,saas,past_due,transient,PROCESSING_TIMEOUT,1,10,9,1,1,0.1,16,2,0,1
1631.29,upi,travel,none,unknown,UNKNOWN_ERROR,1,1,1,0,0,0.0,16,2,0,1
1629.75,upi,saas,active,authentication_failure,AUTH_FAILED,3,22,18,4,2,0.1818181818181818,18,2,0,0
4069.12,upi,ecommerce,active,transient,GATEWAY_TIMEOUT,1,11,11,0,0,0.0,19,2,0,1
5102.61,upi,education,active,transient,PROCESSING_TIMEOUT,3,25,24,1,0,0.04,20,2,0,0
1969.52,debit_card,travel,active,insufficient_funds,BALANCE_LOW,1,24,24,0,0,0.0,21,2,0,0
7020.14,credit_card,travel,none,network_failure,NETWORK_ERROR,1,25,25,0,0,0.0,22,2,0,1
880.85,upi,saas,active,merchant_error,INVALID_REQUEST,1,17,17,0,0,0.0,0,3,0,0
530.55,wallet,education,none,unknown,UNKNOWN_ERROR,1,21,15,6,1,0.2857142857142857,0,3,0,1
8808.35,debit_card,education,active,authentication_failure,OTP_FAILED,1,15,15,0,0,0.0,2,3,0,1
536.09,upi,ecommerce,none,authentication_failure,OTP_FAILED,2,15,12,3,3,0.2,2,3,0,0
4136.99,debit_card,education,none,network_failure,CONNECTION_FAILED,3,1,1,0,0,0.0,3,3,0,0
3892.08,netbanking,education,none,insufficient_funds,BALANCE_LOW,1,6,6,0,0,0.0,3,3,0,0
13064.26,credit_card,education,none,insufficient_funds,INSUFFICIENT_FUNDS,1,23,18,5,3,0.217391304347826,4,3,0,0
1244.54,wallet,ecommerce,none,unknown,UNKNOWN_ERROR,1,23,17,6,5,0.2608695652173913,5,3,0,0
858.11,wallet,ecommerce,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,12,11,1,1,0.0833333333333333,6,3,0,0
2400.16,netbanking,travel,active,transient,PROCESSING_TIMEOUT,2,6,6,0,0,0.0,7,3,0,0
2823.46,credit_card,food,past_due,unknown,UNKNOWN_ERROR,2,18,18,0,0,0.0,7,3,0,0
826.2,upi,travel,none,insufficient_funds,BALANCE_LOW,3,23,15,8,1,0.3478260869565217,7,3,0,0
1697.44,debit_card,saas,active,insufficient_funds,BALANCE_LOW,1,18,17,1,0,0.0555555555555555,8,3,0,0
3274.71,upi,travel,none,transient,GATEWAY_TIMEOUT,2,7,2,5,1,0.7142857142857143,8,3,0,1
10000.32,debit_card,ecommerce,none,insufficient_funds,INSUFFICIENT_FUNDS,1,17,10,7,6,0.4117647058823529,9,3,0,0
626.37,netbanking,saas,active,insufficient_funds,BALANCE_LOW,1,28,27,1,0,0.0357142857142857,10,3,0,0
801.99,upi,saas,none,insufficient_funds,BALANCE_LOW,1,5,4,1,1,0.2,10,3,0,1
2847.41,upi,ecommerce,none,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,20,17,3,3,0.15,10,3,0,0
536.49,credit_card,food,none,network_failure,NETWORK_ERROR,1,28,21,7,7,0.25,11,3,0,1
698.05,wallet,education,past_due,transient,PROCESSING_TIMEOUT,1,15,13,2,1,0.1333333333333333,13,3,0,1
635.31,upi,ecommerce,none,authentication_failure,OTP_FAILED,1,21,13,8,4,0.3809523809523809,14,3,0,0
2899.29,upi,travel,none,expired_payment_method,CARD_EXPIRED,1,17,12,5,4,0.2941176470588235,15,3,0,1
1700.27,upi,travel,none,transient,PROCESSING_TIMEOUT,1,17,17,0,0,0.0,18,3,0,1
5870.91,upi,ecommerce,active,transient,PROCESSING_TIMEOUT,2,3,3,0,0,0.0,20,3,0,1
2735.21,upi,ecommerce,none,expired_payment_method,CARD_EXPIRED,1,28,27,1,0,0.0357142857142857,20,3,0,1
5537.26,credit_card,ecommerce,active,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,3,2,1,0,0.3333333333333333,21,3,0,1
2661.69,upi,education,active,expired_payment_method,CARD_EXPIRED,2,19,17,2,1,0.1052631578947368,21,3,0,1
676.13,upi,education,none,insufficient_funds,BALANCE_LOW,1,26,17,9,9,0.3461538461538461,21,3,0,0
4577.28,credit_card,saas,none,expired_payment_method,CARD_EXPIRED,1,13,9,4,1,0.3076923076923077,22,3,0,1
403.47,upi,food,active,insufficient_funds,INSUFFICIENT_FUNDS,1,15,13,2,1,0.1333333333333333,23,3,0,0
1407.45,upi,food,past_due,authentication_failure,OTP_FAILED,1,13,7,6,2,0.4615384615384615,23,3,0,0
9720.86,upi,food,past_due,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,26,24,2,1,0.0769230769230769,1,4,0,0
1967.91,netbanking,healthcare,none,insufficient_funds,BALANCE_LOW,1,22,11,11,8,0.5,2,4,0,0
894.17,debit_card,healthcare,none,transient,GATEWAY_TIMEOUT,2,12,11,1,0,0.0833333333333333,3,4,0,1
804.02,netbanking,food,none,transient,GATEWAY_TIMEOUT,1,29,17,12,2,0.4137931034482758,3,4,0,0
1417.89,upi,education,none,unknown,UNKNOWN_ERROR,1,18,11,7,6,0.3888888888888889,3,4,0,1
1786.67,netbanking,travel,none,unknown,UNKNOWN_ERROR,3,20,14,6,4,0.3,5,4,0,0
701.84,upi,saas,none,insufficient_funds,BALANCE_LOW,1,11,9,2,2,0.1818181818181818,6,4,0,0
1153.51,netbanking,saas,none,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,22,19,3,0,0.1363636363636363,6,4,0,0
2968.05,debit_card,food,active,insufficient_funds,BALANCE_LOW,3,25,21,4,1,0.16,8,4,0,0
1103.87,upi,education,none,insufficient_funds,INSUFFICIENT_FUNDS,2,3,2,1,0,0.3333333333333333,8,4,0,1
1853.37,upi,travel,active,expired_payment_method,CARD_EXPIRED,1,21,15,6,2,0.2857142857142857,9,4,0,1
911.26,netbanking,travel,none,merchant_error,INVALID_REQUEST,1,25,13,12,3,0.48,9,4,0,0
971.71,wallet,food,active,insufficient_funds,BALANCE_LOW,1,27,23,4,0,0.1481481481481481,10,4,0,0
600.62,upi,ecommerce,active,authentication_failure,AUTH_FAILED,3,15,13,2,2,0.1333333333333333,10,4,0,1
