transaction_id,customer_id,timestamp,amount,currency,payment_method,merchant_category,subscription_status,payment_status,failure_category,failure_code,attempt_number,previous_transactions,previous_successes,previous_failures,previous_recovery_successes,customer_failure_rate,hour_of_day,day_of_week,is_weekend,recovery_probability,recovered
TXN_006773,CUST_08310,2026-03-12 13:00:00,906.88,INR,upi,education,active,successful,none,NONE,1,28,22,6,4,0.21428571428571427,13,3,0,0.6002,0
TXN_006774,CUST_00368,2026-03-12 13:15:00,1240.6,INR,upi,travel,none,successful,none,NONE,1,3,0,3,5,1.0,13,3,0,0.1655,0
TXN_006775,CUST_03177,2026-03-12 13:30:00,5437.44,INR,credit_card,healthcare,past_due,successful,none,NONE,1,21,18,3,3,0.14285714285714285,13,3,0,0.5407,0
TXN_006776,CUST_03375,2026-03-12 13:45:00,1033.65,INR,netbanking,healthcare,none,successful,none,NONE,1,28,26,2,3,0.07142857142857142,13,3,0,0.65,0
TXN_006777,CUST_06774,2026-03-12 14:00:00,874.35,INR,credit_card,saas,past_due,failed,transient,PROCESSING_TIMEOUT,1,5,0,7,4,1.4,14,3,0,0.4705,1
TXN_006778,CUST_03813,2026-03-12 14:15:00,840.83,INR,netbanking,ecommerce,none,successful,none,NONE,1,6,6,0,1,0.0,14,3,0,0.5251,0
TXN_006779,CUST_06292,2026-03-12 14:30:00,1924.56,INR,upi,ecommerce,none,successful,none,NONE,1,8,7,1,3,0.125,14,3,0,0.6637,0
TXN_006780,CUST_05986,2026-03-12 14:45:00,2193.77,INR,credit_card,food,none,successful,none,NONE,1,16,15,1,1,0.0625,14,3,0,0.458,0
TXN_006781,CUST_02198,2026-03-12 15:00:00,3317.85,INR,debit_card,food,active,successful,none,NONE,1,11,5,6,1,0.5454545454545454,15,3,0,0.4525,0
TXN_006782,CUST_04912,2026-03-12 15:15:00,935.69,INR,netbanking,ecommerce,none,successful,none,NONE,1,9,7,2,1,0.2222222222222222,15,3,0,0.5788,0
TXN_006783,CUST_00901,2026-03-12 15:30:00,7057.25,INR,netbanking,ecommerce,none,successful,none,NONE,1,29,29,0,2,0.0,15,3,0,0.4764,0
TXN_006784,CUST_00193,2026-03-12 15:45:00,2849.91,INR,upi,ecommerce,none,successful,none,NONE,1,13,8,5,0,0.38461538461538464,15,3,0,0.5419,0
TXN_006785,CUST_02771,2026-03-12 16:00:00,1237.31,INR,debit_card,food,active,successful,none,NONE,1,8,1,7,1,0.875,16,3,0,0.2833,0
TXN_006786,CUST_05181,2026-03-12 16:15:00,3788.73,INR,upi,healthcare,none,failed,authentication_failure,AUTH_FAILED,1,26,21,5,2,0.19230769230769232,16,3,0,0.4572,0
TXN_006787,CUST_00951,2026-03-12 16:30:00,9984.38,INR,wallet,saas,none,successful,none,NONE,1,21,14,7,1,0.3333333333333333,16,3,0,0.356,0
TXN_006788,CUST_06680,2026-03-12 16:45:00,2787.83,INR,upi,healthcare,none,successful,none,NONE,1,19,15,4,2,0.21052631578947367,16,3,0,0.5485,0
TXN_006789,CUST_03607,2026-03-12 17:00:00,8768.1,INR,debit_card,travel,past_due,failed,transient,PROCESSING_TIMEOUT,3,12,10,2,2,0.16666666666666666,17,3,0,0.5071,0
TXN_006790,CUST_05039,2026-03-12 17:15:00,725.87,INR,upi,ecommerce,past_due,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,14,11,3,1,0.21428571428571427,17,3,0,0.2837,1
TXN_006791,CUST_00258,2026-03-12 17:30:00,317.35,INR,debit_card,healthcare,none,successful,none,NONE,1,24,19,5,0,0.20833333333333334,17,3,0,0.5756,0
TXN_006792,CUST_01222,2026-03-12 17:45:00,2907.68,INR,debit_card,healthcare,none,successful,none,NONE,1,6,1,5,4,0.8333333333333334,17,3,0,0.3996,0
TXN_006793,CUST_00651,2026-03-12 18:00:00,5003.14,INR,upi,food,active,successful,none,NONE,1,29,24,5,1,0.1724137931034483,18,3,0,0.6122,0
TXN_006794,CUST_02426,2026-03-12 18:15:00,545.34,INR,upi,food,none,successful,none,NONE,1,5,0,5,2,1.0,18,3,0,0.3512,0
TXN_006795,CUST_09115,2026-03-12 18:30:00,5507.64,INR,debit_card,education,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,8,8,0,2,0.0,18,3,0,0.4023,1
TXN_006796,CUST_03160,2026-03-12 18:45:00,1214.9,INR,upi,food,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,3,5,1,4,1,0.8,18,3,0,0.02,0
TXN_006797,CUST_00398,2026-03-12 19:00:00,3115.42,INR,wallet,food,active,successful,none,NONE,1,22,21,1,2,0.045454545454545456,19,3,0,0.5637,0
TXN_006798,CUST_05302,2026-03-12 19:15:00,2283.41,INR,upi,education,active,successful,none,NONE,1,15,8,7,1,0.4666666666666667,19,3,0,0.4473,0
TXN_006799,CUST_05403,2026-03-12 19:30:00,2734.93,INR,upi,saas,none,successful,none,NONE,1,19,15,4,5,0.21052631578947367,19,3,0,0.5662,0
TXN_006800,CUST_07701,2026-03-12 19:45:00,2998.35,INR,debit_card,ecommerce,past_due,failed,transient,PROCESSING_TIMEOUT,1,28,28,0,1,0.0,19,3,0,0.8818,0
TXN_006801,CUST_00561,2026-03-12 20:00:00,1665.36,INR,upi,ecommerce,active,successful,none,NONE,1,26,19,7,1,0.2692307692307692,20,3,0,0.536,0
TXN_006802,CUST_08382,2026-03-12 20:15:00,1220.67,INR,credit_card,travel,active,successful,none,NONE,1,19,14,5,3,0.2631578947368421,20,3,0,0.362,0
TXN_006803,CUST_08397,2026-03-12 20:30:00,2453.95,INR,credit_card,ecommerce,none,successful,none,NONE,1,6,2,4,2,0.6666666666666666,20,3,0,0.3685,0
TXN_006804,CUST_05100,2026-03-12 20:45:00,1403.49,INR,upi,travel,active,successful,none,NONE,1,8,2,6,4,0.75,20,3,0,0.5778,0
TXN_006805,CUST_03372,2026-03-12 21:00:00,964.48,INR,wallet,food,none,successful,none,NONE,1,11,6,5,5,0.45454545454545453,21,3,0,0.4569,0
TXN_006806,CUST_03042,2026-03-12 21:15:00,2396.66,INR,upi,healthcare,active,failed,insufficient_funds,BALANCE_LOW,1,20,16,4,4,0.2,21,3,0,0.4676,0
TXN_006807,CUST_06845,2026-03-12 21:30:00,1051.36,INR,upi,ecommerce,none,failed,transient,PROCESSING_TIMEOUT,1,23,23,0,1,0.0,21,3,0,0.7583,1
TXN_006808,CUST_09898,2026-03-12 21:45:00,1510.59,INR,debit_card,saas,past_due,successful,none,NONE,1,4,2,2,4,0.5,21,3,0,0.4788,0
TXN_006809,CUST_05399,2026-03-12 22:00:00,1116.09,INR,debit_card,food,none,successful,none,NONE,1,4,3,1,1,0.25,22,3,0,0.4412,0
TXN_006810,CUST_00713,2026-03-12 22:15:00,7330.94,INR,upi,travel,none,failed,network_failure,CONNECTION_FAILED,1,25,24,1,3,0.04,22,3,0,0.76,1
TXN_006811,CUST_03457,2026-03-12 22:30:00,1979.31,INR,upi,education,past_due,successful,none,NONE,1,6,2,4,3,0.6666666666666666,22,3,0,0.3977,0
TXN_006812,CUST_06948,2026-03-12 22:45:00,432.53,INR,credit_card,travel,active,successful,none,NONE,1,21,18,3,1,0.14285714285714285,22,3,0,0.5505,0
TXN_006813,CUST_04407,2026-03-12 23:00:00,5525.04,INR,upi,healthcare,none,successful,none,NONE,1,23,17,6,2,0.2608695652173913,23,3,0,0.5883,0
TXN_006814,CUST_07650,2026-03-12 23:15:00,352.12,INR,upi,ecommerce,active,failed,network_failure,NETWORK_ERROR,3,1,0,1,0,1.0,23,3,0,0.1742,1
TXN_006815,CUST_03878,2026-03-12 23:30:00,12340.76,INR,credit_card,healthcare,past_due,failed,transient,GATEWAY_TIMEOUT,3,18,18,0,3,0.0,23,3,0,0.5318,1
TXN_006816,CUST_03523,2026-03-12 23:45:00,1865.19,INR,wallet,travel,active,successful,none,NONE,1,4,0,7,1,1.75,23,3,0,0.0516,0
TXN_006817,CUST_05652,2026-03-13 00:00:00,1026.4,INR,debit_card,ecommerce,active,failed,expired_payment_method,CARD_EXPIRED,1,19,12,7,1,0.3684210526315789,0,4,0,0.3983,0
TXN_006818,CUST_04113,2026-03-13 00:15:00,1297.71,INR,netbanking,healthcare,active,successful,none,NONE,1,7,6,1,4,0.14285714285714285,0,4,0,0.4842,0
TXN_006819,CUST_04566,2026-03-13 00:30:00,429.38,INR,debit_card,saas,active,successful,none,NONE,1,18,12,6,3,0.3333333333333333,0,4,0,0.507,0
TXN_006820,CUST_04907,2026-03-13 00:45:00,1639.78,INR,upi,ecommerce,none,successful,none,NONE,1,22,21,1,5,0.045454545454545456,0,4,0,0.5992,0
TXN_006821,CUST_05424,2026-03-13 01:00:00,1205.12,INR,netbanking,healthcare,active,failed,network_failure,NETWORK_ERROR,3,8,1,7,2,0.875,1,4,0,0.1982,0
TXN_006822,CUST_08747,2026-03-13 01:15:00,1701.54,INR,netbanking,education,past_due,successful,none,NONE,1,12,12,0,1,0.0,1,4,0,0.4705,0
TXN_006823,CUST_04978,2026-03-13 01:30:00,4045.33,INR,debit_card,education,none,failed,transient,PROCESSING_TIMEOUT,1,26,22,4,1,0.15384615384615385,1,4,0,0.6817,1
TXN_006824,CUST_02679,2026-03-13 01:45:00,2365.33,INR,credit_card,saas,none,failed,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,25,24,1,5,0.04,1,4,0,0.5029,1
TXN_006825,CUST_08776,2026-03-13 02:00:00,635.86,INR,upi,food,none,failed,transient,PROCESSING_TIMEOUT,2,26,23,3,0,0.11538461538461539,2,4,0,0.6977,1
TXN_006826,CUST_04942,2026-03-13 02:15:00,738.26,INR,upi,ecommerce,active,successful,none,NONE,1,24,23,1,5,0.041666666666666664,2,4,0,0.6824,0
TXN_006827,CUST_07330,2026-03-13 02:30:00,2256.72,INR,upi,education,none,successful,none,NONE,1,21,14,7,0,0.3333333333333333,2,4,0,0.5328,0
TXN_006828,CUST_00842,2026-03-13 02:45:00,2798.43,INR,wallet,ecommerce,none,successful,none,NONE,1,16,14,2,0,0.125,2,4,0,0.5162,0
TXN_006829,CUST_04039,2026-03-13 03:00:00,1686.86,INR,upi,ecommerce,none,successful,none,NONE,1,3,1,2,1,0.6666666666666666,3,4,0,0.4195,0
TXN_006830,CUST_01805,2026-03-13 03:15:00,2967.3,INR,wallet,food,active,successful,none,NONE,1,24,22,2,3,0.08333333333333333,3,4,0,0.637,0
TXN_006831,CUST_08922,2026-03-13 03:30:00,2047.06,INR,upi,food,none,successful,none,NONE,1,18,11,7,3,0.3888888888888889,3,4,0,0.4359,0
TXN_006832,CUST_04350,2026-03-13 03:45:00,2099.71,INR,netbanking,food,active,successful,none,NONE,1,29,25,4,1,0.13793103448275862,3,4,0,0.5397,0
TXN_006833,CUST_09656,2026-03-13 04:00:00,3832.65,INR,upi,ecommerce,none,failed,expired_payment_method,PAYMENT_METHOD_EXPIRED,3,22,19,3,3,0.13636363636363635,4,4,0,0.2016,0
TXN_006834,CUST_04947,2026-03-13 04:15:00,10152.98,INR,wallet,education,none,successful,none,NONE,1,4,4,0,5,0.0,4,4,0,0.4846,0
TXN_006835,CUST_07119,2026-03-13 04:30:00,2355.63,INR,netbanking,healthcare,past_due,successful,none,NONE,1,9,2,7,1,0.7777777777777778,4,4,0,0.4944,0
TXN_006836,CUST_06658,2026-03-13 04:45:00,28859.6,INR,debit_card,saas,none,successful,none,NONE,1,11,4,7,3,0.6363636363636364,4,4,0,0.1314,0
TXN_006837,CUST_01573,2026-03-13 05:00:00,2049.84,INR,netbanking,ecommerce,none,successful,none,NONE,1,29,28,1,3,0.034482758620689655,5,4,0,0.682,0
TXN_006838,CUST_06241,2026-03-13 05:15:00,2020.22,INR,credit_card,food,active,successful,none,NONE,1,19,17,2,4,0.10526315789473684,5,4,0,0.7706,0
TXN_006839,CUST_04967,2026-03-13 05:30:00,10442.9,INR,upi,education,none,failed,merchant_error,INVALID_REQUEST,1,5,0,6,4,1.2,5,4,0,0.02,0
TXN_006840,CUST_09586,2026-03-13 05:45:00,1551.63,INR,upi,education,past_due,failed,network_failure,NETWORK_ERROR,1,21,15,6,1,0.2857142857142857,5,4,0,0.6294,0
TXN_006841,CUST_00257,2026-03-13 06:00:00,352.72,INR,upi,saas,past_due,failed,expired_payment_method,CARD_EXPIRED,1,17,13,4,0,0.23529411764705882,6,4,0,0.2986,0
TXN_006842,CUST_00128,2026-03-13 06:15:00,672.19,INR,upi,education,none,successful,none,NONE,1,24,22,2,3,0.08333333333333333,6,4,0,0.5914,0
TXN_006843,CUST_09575,2026-03-13 06:30:00,4064.68,INR,credit_card,education,none,successful,none,NONE,1,14,12,2,1,0.14285714285714285,6,4,0,0.4047,0
TXN_006844,CUST_06868,2026-03-13 06:45:00,2793.02,INR,wallet,travel,active,failed,network_failure,NETWORK_ERROR,2,5,0,7,0,1.4,6,4,0,0.231,0
TXN_006845,CUST_07855,2026-03-13 07:00:00,780.25,INR,upi,education,none,successful,none,NONE,1,7,6,1,4,0.14285714285714285,7,4,0,0.6153,0
TXN_006846,CUST_02206,2026-03-13 07:15:00,309.01,INR,wallet,education,past_due,successful,none,NONE,1,21,20,1,3,0.047619047619047616,7,4,0,0.5976,0
TXN_006847,CUST_08514,2026-03-13 07:30:00,1278.05,INR,netbanking,travel,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,29,25,4,3,0.13793103448275862,7,4,0,0.4664,0
TXN_006848,CUST_04380,2026-03-13 07:45:00,5291.48,INR,upi,food,none,failed,transient,GATEWAY_TIMEOUT,3,3,1,2,4,0.6666666666666666,7,4,0,0.3613,0
TXN_006849,CUST_08068,2026-03-13 08:00:00,1625.22,INR,netbanking,food,none,successful,none,NONE,1,23,18,5,1,0.21739130434782608,8,4,0,0.6612,0
TXN_006850,CUST_06278,2026-03-13 08:15:00,1306.66,INR,upi,healthcare,none,failed,insufficient_funds,INSUFFICIENT_FUNDS,3,23,16,7,1,0.30434782608695654,8,4,0,0.02,0
TXN_006851,CUST_09709,2026-03-13 08:30:00,669.23,INR,upi,travel,none,successful,none,NONE,1,10,9,1,1,0.1,8,4,0,0.569,0
TXN_006852,CUST_04325,2026-03-13 08:45:00,1344.78,INR,upi,ecommerce,none,successful,none,NONE,1,8,8,0,4,0.0,8,4,0,0.5333,0
TXN_006853,CUST_08311,2026-03-13 09:00:00,2906.95,INR,credit_card,healthcare,active,successful,none,NONE,1,23,22,1,4,0.043478260869565216,9,4,0,0.5485,0
TXN_006854,CUST_07082,2026-03-13 09:15:00,1515.59,INR,credit_card,saas,none,successful,none,NONE,1,27,20,7,0,0.25925925925925924,9,4,0,0.5601,0
TXN_006855,CUST_02372,2026-03-13 09:30:00,1545.91,INR,upi,food,none,failed,authentication_failure,AUTH_FAILED,3,9,7,2,5,0.2222222222222222,9,4,0,0.4474,1
TXN_006856,CUST_05017,2026-03-13 09:45:00,4936.91,INR,debit_card,food,none,failed,transient,GATEWAY_TIMEOUT,1,20,17,3,4,0.15,9,4,0,0.95,1
TXN_006857,CUST_06303,2026-03-13 10:00:00,892.7,INR,upi,education,active,failed,insufficient_funds,INSUFFICIENT_FUNDS,1,20,19,1,5,0.05,10,4,0,0.4197,1
TXN_006858,CUST_06383,2026-03-13 10:15:00,2747.18,INR,debit_card,ecommerce,none,failed,transient,GATEWAY_TIMEOUT,2,19,18,1,4,0.05263157894736842,10,4,0,0.761,0
TXN_006859,CUST_06540,2026-03-13 10:30:00,1562.49,INR,upi,travel,none,successful,none,NONE,1,29,24,5,4,0.1724137931034483,10,4,0,0.6719,0
TXN_006860,CUST_06453,2026-03-13 10:45:00,7874.35,INR,upi,saas,active,failed,transient,GATEWAY_TIMEOUT,1,1,0,3,4,3.0,10,4,0,0.02,0
TXN_006861,CUST_06393,2026-03-13 11:00:00,3922.49,INR,netbanking,healthcare,none,successful,none,NONE,1,20,18,2,3,0.1,11,4,0,0.6409,0
TXN_006862,CUST_04797,2026-03-13 11:15:00,5998.64,INR,wallet,food,none,successful,none,NONE,1,16,14,2,2,0.125,11,4,0,0.5627,0
TXN_006863,CUST_02442,2026-03-13 11:30:00,3130.61,INR,upi,healthcare,active,successful,none,NONE,1,2,0,4,0,2.0,11,4,0,0.02,0
TXN_006864,CUST_01018,2026-03-13 11:45:00,1157.07,INR,netbanking,ecommerce,none,failed,insufficient_funds,BALANCE_LOW,2,24,21,3,1,0.125,11,4,0,0.2436,0
TXN_006865,CUST_04502,2026-03-13 12:00:00,6438.5,INR,credit_card,education,none,successful,none,NONE,1,20,15,5,4,0.25,12,4,0,0.6097,0
TXN_006866,CUST_03048,2026-03-13 12:15:00,2487.98,INR,wallet,saas,active,successful,none,NONE,1,2,0,3,3,1.5,12,4,0,0.0837,0
TXN_006867,CUST_05795,2026-03-13 12:30:00,2203.97,INR,upi,ecommerce,none,failed,insufficient_funds,BALANCE_LOW,2,24,20,4,5,0.16666666666666666,12,4,0,0.3957,1
TXN_006868,CUST_04251,2026-03-13 12:45:00,882.6,INR,debit_card,food,none,failed,network_failure,CONNECTION_FAILED,2,19,18,1,1,0.05263157894736842,12,4,0,0.5413,1
TXN_006869,CUST_05948,2026-03-13 13:00:00,3503.91,INR,upi,education,none,failed,merchant_error,MERCHANT_CONFIGURATION_ERROR,1,11,6,5,1,0.45454545454545453,13,4,0,0.3123,0
TXN_006870,CUST_08386,2026-03-13 13:15:00,1225.9,INR,upi,saas,none,failed,unknown,UNKNOWN_ERROR,1,13,11,2,4,0.15384615384615385,13,4,0,0.5602,1
TXN_006871,CUST_07392,2026-03-13 13:30:00,1118.61,INR,credit_card,travel,none,successful,none,NONE,1,22,17,5,5,0.22727272727272727,13,4,0,0.6361,0
TXN_006872,CUST_02447,2026-03-13 13:45:00,2354.94,INR,upi,education,active,failed,transient,PROCESSING_TIMEOUT,3,7,2,5,5,0.7142857142857143,13,4,0,0.4374,0
TXN_006873,CUST_07124,2026-03-13 14:00:00,1031.5,INR,debit_card,travel,active,successful,none,NONE,1,15,8,7,2,0.4666666666666667,14,4,0,0.4993,0
TXN_006874,CUST_01400,2026-03-13 14:15:00,908.56,INR,upi,healthcare,active,failed,insufficient_funds,BALANCE_LOW,1,4,2,2,2,0.5,14,4,0,0.3641,0
TXN_006875,CUST_06296,2026-03-13 14:30:00,774.61,INR,upi,education,past_due,failed,authentication_failure,AUTH_FAILED,1,18,15,3,1,0.16666666666666666,14,4,0,0.4537,1
TXN_006876,CUST_03688,2026-03-13 14:45:00,4543.7,INR,upi,food,active,successful,none,NONE,1,18,13,5,1,0.2777777777777778,14,4,0,0.4176,0
TXN_006877,CUST_07865,2026-03-13 15:00:00,6530.36,INR,upi,food,past_due,successful,none,NONE,1,6,2,4,1,0.6666666666666666,15,4,0,0.3251,0
TXN_006878,CUST_06128,2026-03-13 15:15:00,10063.45,INR,upi,healthcare,active,successful,none,NONE,1,7,4,3,2,0.42857142857142855,15,4,0,0.3518,0
TXN_006879,CUST_00553,2026-03-13 15:30:00,4174.94,INR,netbanking,ecommerce,past_due,failed,unknown,UNKNOWN_ERROR,1,26,19,7,4,0.2692307692307692,15,4,0,0.5696,1
TXN_006880,CUST_05544,2026-03-13 15:45:00,224.36,INR,debit_card,food,none,successful,none,NONE,1,2,0,3,0,1.5,15,4,0,0.1411,0
TXN_006881,CUST_08922,2026-03-13 16:00:00,2401.44,INR,upi,healthcare,past_due,successful,none,NONE,1,18,11,7,3,0.3888888888888889,16,4,0,0.4562,0
TXN_006882,CUST_02561,2026-03-13 16:15:00,1441.52,INR,upi,education,none,successful,none,NONE,1,6,3,3,2,0.5,16,4,0,0.5195,0
TXN_006883,CUST_05109,2026-03-13 16:30:00,15456.66,INR,debit_card,education,active,successful,none,NONE,1,24,21,3,4,0.125,16,4,0,0.463,0
TXN_006884,CUST_04267,2026-03-13 16:45:00,2563.59,INR,debit_card,education,active,successful,none,NONE,1,22,17,5,4,0.22727272727272727,16,4,0,0.7033,0
TXN_006885,CUST_04946,2026-03-13 17:00:00,852.21,INR,credit_card,food,active,failed,transient,GATEWAY_TIMEOUT,1,27,27,0,0,0.0,17,4,0,0.8187,1
TXN_006886,CUST_08986,2026-03-13 17:15:00,936.35,INR,netbanking,food,active,successful,none,NONE,1,22,17,5,5,0.22727272727272727,17,4,0,0.5725,0
TXN_006887,CUST_05685,2026-03-13 17:30:00,373.58,INR,credit_card,healthcare,none,successful,none,NONE,1,11,5,6,4,0.5454545454545454,17,4,0,0.4272,0
TXN_006888,CUST_08317,2026-03-13 17:45:00,1690.37,INR,upi,saas,active,successful,none,NONE,1,29,28,1,2,0.034482758620689655,17,4,0,0.5362,0
TXN_006889,CUST_08367,2026-03-13 18:00:00,437.92,INR,debit_card,education,none,successful,none,NONE,1,4,3,1,1,0.25,18,4,0,0.3377,0
TXN_006890,CUST_02552,2026-03-13 18:15:00,292.41,INR,upi,saas,active,successful,none,NONE,1,2,1,1,3,0.5,18,4,0,0.5355,0
TXN_006891,CUST_03849,2026-03-13 18:30:00,778.4,INR,credit_card,healthcare,none,successful,none,NONE,1,23,21,2,4,0.08695652173913043,18,4,0,0.7373,0
TXN_006892,CUST_03457,2026-03-13 18:45:00,715.85,INR,upi,education,none,successful,none,NONE,1,6,2,4,3,0.6666666666666666,18,4,0,0.4362,0
TXN_006893,CUST_02759,2026-03-13 19:00:00,1920.02,INR,upi,food,active,successful,none,NONE,1,14,8,6,2,0.42857142857142855,19,4,0,0.4305,0
TXN_006894,CUST_03756,2026-03-13 19:15:00,2551.91,INR,upi,ecommerce,active,successful,none,NONE,1,22,17,5,2,0.22727272727272727,19,4,0,0.4033,0
TXN_006895,CUST_03643,2026-03-13 19:30:00,1806.95,INR,wallet,education,none,successful,none,NONE,1,11,6,5,5,0.45454545454545453,19,4,0,0.5764,0
TXN_006896,CUST_08120,2026-03-13 19:45:00,1627.9,INR,upi,education,none,successful,none,NONE,1,19,16,3,3,0.15789473684210525,19,4,0,0.71,0
TXN_006897,CUST_01661,2026-03-13 20:00:00,2560.06,INR,upi,travel,none,successful,none,NONE,1,14,8,6,0,0.42857142857142855,20,4,0,0.4559,0
TXN_006898,CUST_08230,2026-03-13 20:15:00,5081.54,INR,upi,healthcare,active,successful,none,NONE,1,23,22,1,0,0.043478260869565216,20,4,0,0.6357,0
TXN_006899,CUST_05587,2026-03-13 20:30:00,734.15,INR,upi,food,none,successful,none,NONE,1,4,2,2,1,0.5,20,4,0,0.3089,0
TXN_006900,CUST_03577,2026-03-13 20:45:00,2418.83,INR,upi,saas,none,failed,authentication_failure,OTP_FAILED,2,10,3,7,2,0.7,20,4,0,0.2174,1
TXN_006901,CUST_06459,2026-03-13 21:00:00,1841.55,INR,upi,healthcare,none,successful,none,NONE,1,21,14,7,0,0.3333333333333333,21,4,0,0.3332,0
TXN_006902,CUST_09501,2026-03-13 21:15:00,2599.92,INR,upi,healthcare,active,failed,authentication_failure,AUTH_FAILED,1,26,25,1,5,0.038461538461538464,21,4,0,0.7628,1
TXN_006903,CUST_06126,2026-03-13 21:30:00,1514.36,INR,upi,education,active,failed,authentication_failure,AUTH_FAILED,1,22,18,4,1,0.18181818181818182,21,4,0,0.4225,0
TXN_006904,CUST_02924,2026-03-13 21:45:00,808.56,INR,wallet,education,active,successful,none,NONE,1,18,15,3,3,0.16666666666666666,21,4,0,0.6781,0
TXN_006905,CUST_02709,2026-03-13 22:00:00,1587.93,INR,upi,travel,none,successful,none,NONE,1,21,16,5,0,0.23809523809523808,22,4,0,0.4741,0
TXN_006906,CUST_04172,2026-03-13 22:15:00,934.55,INR,upi,saas,active,successful,none,NONE,1,26,26,0,0,0.0,22,4,0,0.5623,0
TXN_006907,CUST_08423,2026-03-13 22:30:00,739.08,INR,upi,ecommerce,active,successful,none,NONE,1,19,15,4,2,0.21052631578947367,22,4,0,0.6152,0
TXN_006908,CUST_02751,2026-03-13 22:45:00,5232.58,INR,credit_card,travel,active,successful,none,NONE,1,19,12,7,0,0.3684210526315789,22,4,0,0.4673,0
TXN_006909,CUST_07477,2026-03-13 23:00:00,2063.03,INR,wallet,saas,active,failed,expired_payment_method,PAYMENT_METHOD_EXPIRED,1,13,9,4,4,0.3076923076923077,23,4,0,0.4644,0
TXN_006910,CUST_07932,2026-03-13 23:15:00,304.25,INR,credit_card,healthcare,active,failed,transient,GATEWAY_TIMEOUT,1,19,15,4,1,0.21052631578947367,23,4,0,0.6832,1
TXN_006911,CUST_02805,2026-03-13 23:30:00,92.69,INR,wallet,education,past_due,successful,none,NONE,1,10,4,6,1,0.6,23,4,0,0.5167,0
TXN_006912,CUST_05445,2026-03-13 23:45:00,1570.04,INR,upi,education,past_due,successful,none,NONE,1,12,10,2,1,0.16666666666666666,23,4,0,0.4362,0
TXN_006913,CUST_00842,2026-03-14 00:00:00,1018.74,INR,wallet,food,none,successful,none,NONE,1,16,14,2,0,0.125,0,5,1,0.5231,0
TXN_006914,CUST_05576,2026-03-14 00:15:00,1838.59,INR,upi,travel,active,successful,none,NONE,1,3,0,3,1,1.0,0,5,1,0.3166,0
TXN_006915,CUST_07511,2026-03-14 00:30:00,2239.01,INR,credit_card,travel,none,successful,none,NONE,1,23,23,0,1,0.0,0,5,1,0.6783,0
TXN_006916,CUST_06406,2026-03-14 00:45:00,1779.57,INR,upi,ecommerce,none,successful,none,NONE,1,8,4,4,0,0.5,0,5,1,0.4989,0
TXN_006917,CUST_03535,2026-03-14 01:00:00,891.54,INR,upi,saas,active,successful,none,NONE,1,11,7,4,0,0.36363636363636365,1,5,1,0.4607,0
TXN_006918,CUST_07858,2026-03-14 01:15:00,4314.8,INR,upi,food,none,successful,none,NONE,1,22,20,2,0,0.09090909090909091,1,5,1,0.5485,0
TXN_006919,CUST_00608,2026-03-14 01:30:00,631.02,INR,upi,travel,active,successful,none,NONE,1,10,9,1,4,0.1,1,5,1,0.6025,0
TXN_006920,CUST_07395,2026-03-14 01:45:00,5381.29,INR,upi,ecommerce,active,successful,none,NONE,1,5,0,6,5,1.2,1,5,1,0.2586,0
TXN_006921,CUST_04619,2026-03-14 02:00:00,3041.15,INR,upi,saas,none,successful,none,NONE,1,6,3,3,2,0.5,2,5,1,0.5285,0
TXN_006922,CUST_03961,2026-03-14 02:15:00,996.37,INR,wallet,ecommerce,none,failed,insufficient_funds,BALANCE_LOW,2,12,6,6,5,0.5,2,5,1,0.2727,0
TXN_006923,CUST_04258,2026-03-14 02:30:00,2674.94,INR,upi,saas,none,successful,none,NONE,1,10,3,7,1,0.7,2,5,1,0.3737,0
TXN_006924,CUST_05613,2026-03-14 02:45:00,1306.03,INR,credit_card,saas,active,successful,none,NONE,1,1,0,2,2,2.0,2,5,1,0.02,0
TXN_006925,CUST_00202,2026-03-14 03:00:00,6157.23,INR,upi,saas,none,successful,none,NONE,1,22,15,7,4,0.3181818181818182,3,5,1,0.5297,0
TXN_006926,CUST_06560,2026-03-14 03:15:00,1015.27,INR,upi,ecommerce,past_due,successful,none,NONE,1,21,17,4,1,0.19047619047619047,3,5,1,0.3911,0
TXN_006927,CUST_05132,2026-03-14 03:30:00,3713.19,INR,upi,food,active,successful,none,NONE,1,16,13,3,2,0.1875,3,5,1,0.6099,0
TXN_006928,CUST_01365,2026-03-14 03:45:00,575.83,INR,netbanking,education,none,failed,transient,PROCESSING_TIMEOUT,1,5,5,0,1,0.0,3,5,1,0.7348,1
TXN_006929,CUST_00752,2026-03-14 04:00:00,2439.96,INR,upi,food,none,successful,none,NONE,1,7,7,0,2,0.0,4,5,1,0.6448,0
TXN_006930,CUST_07546,2026-03-14 04:15:00,2354.88,INR,debit_card,education,none,successful,none,NONE,1,20,17,3,5,0.15,4,5,1,0.7572,0
